phecodeX_code	phecodeX_label	phecodeX_category	hpo_code	hpo_label	hpo_child	stringMatch_hpo-phecodeX	subStringMatch_hpo-to-phecodeX	subStringMatch_phecodeX-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecodeX-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10	StrongEvidenceSpecific	StrongEvidenceBroad	AnyEvidence
540.2	Acute hepatitis	GI	HP_0001412	Enteroviral hepatitis	True								True				82.76			True	True		True		True	True
540.2	Acute hepatitis	GI	HP_0004787	Fulminant hepatitis	True															True	True				True	True
540.2	Acute hepatitis	GI	HP_0006562	Viral hepatitis	True								True				82.76			True	True		True		True	True
540.2	Acute hepatitis	GI	HP_0006572	Subacute progressive viral hepatitis	True								True				82.76			True	True		True		True	True
540.2	Acute hepatitis	GI	HP_0200119	Acute hepatitis	True	True	True	True					True		100.0		100.0			True	True			True	True	True
540.2	Acute hepatitis	GI	HP_0001392	Abnormality of the liver	False															True	True				True	True
540.2	Acute hepatitis	GI	HP_0001399	Hepatic failure	True															True	True				True	True
540.2	Acute hepatitis	GI	HP_0001410	Decreased liver function	False															True	True				True	True
540.2	Acute hepatitis	GI	HP_0004448	Fulminant hepatic failure	True															True	True				True	True
540.2	Acute hepatitis	GI	HP_0006554	Acute hepatic failure	True															True	True				True	True
540.2	Acute hepatitis	GI	HP_0006583	Fatal liver failure in infancy	True															True	True				True	True
540.2	Acute hepatitis	GI	HP_0100626	Chronic hepatic failure	True															True	True				True	True
540.3	Viral hepatitits	GI	HP_0011024	Abnormality of the gastrointestinal tract	False													True	True						True	True
540.3	Viral hepatitits	GI	HP_0001412	Enteroviral hepatitis	True				True	True	True	True	True	True	85.71	100.0	100.0	True	True	True	True	True	True		True	True
540.3	Viral hepatitits	GI	HP_0006562	Viral hepatitis	True				True	True	True	True	True	True	85.71	100.0	100.0	True	True	True	True	True	True		True	True
540.3	Viral hepatitits	GI	HP_0006572	Subacute progressive viral hepatitis	True				True	True	True	True	True	True	85.71	100.0	100.0	True	True	True	True	True	True		True	True
540.3	Viral hepatitits	GI	HP_0200119	Acute hepatitis	True								True				100.0		True	True	True				True	True
540.4	Alcoholic hepatitis	GI	HP_0011024	Abnormality of the gastrointestinal tract	False													True	True	True	True				True	True
540.4	Alcoholic hepatitis	GI	HP_0004787	Fulminant hepatitis	True															True	True				True	True
540.4	Alcoholic hepatitis	GI	HP_0001392	Abnormality of the liver	False															True	True				True	True
540.4	Alcoholic hepatitis	GI	HP_0001399	Hepatic failure	True															True	True				True	True
540.4	Alcoholic hepatitis	GI	HP_0001410	Decreased liver function	False															True	True				True	True
540.4	Alcoholic hepatitis	GI	HP_0004448	Fulminant hepatic failure	True															True	True				True	True
540.4	Alcoholic hepatitis	GI	HP_0006554	Acute hepatic failure	True															True	True				True	True
540.4	Alcoholic hepatitis	GI	HP_0006583	Fatal liver failure in infancy	True															True	True				True	True
540.4	Alcoholic hepatitis	GI	HP_0100626	Chronic hepatic failure	True															True	True				True	True
542	Chronic liver disease and sequelae	GI	HP_0011024	Abnormality of the gastrointestinal tract	False													True	True	True	True				True	True
542	Chronic liver disease and sequelae	GI	HP_0001412	Enteroviral hepatitis	True															True	True		True		True	True
542	Chronic liver disease and sequelae	GI	HP_0004787	Fulminant hepatitis	True							True	True	True			100.0			True	True		True		True	True
542	Chronic liver disease and sequelae	GI	HP_0006562	Viral hepatitis	True															True	True		True		True	True
542	Chronic liver disease and sequelae	GI	HP_0006572	Subacute progressive viral hepatitis	True															True	True		True		True	True
542	Chronic liver disease and sequelae	GI	HP_0012115	Hepatitis	False															True	True		True		True	True
542	Chronic liver disease and sequelae	GI	HP_0032220	Interface hepatitis	True															True	True		True		True	True
542	Chronic liver disease and sequelae	GI	HP_0200084	Giant cell hepatitis	True															True	True		True		True	True
542	Chronic liver disease and sequelae	GI	HP_0200119	Acute hepatitis	True															True	True		True		True	True
542	Chronic liver disease and sequelae	GI	HP_0200120	Chronic active hepatitis	True															True	True		True		True	True
542	Chronic liver disease and sequelae	GI	HP_0200122	Atypical or prolonged hepatitis	True															True	True		True		True	True
542	Chronic liver disease and sequelae	GI	HP_0200123	Chronic hepatitis	True															True	True		True		True	True
542	Chronic liver disease and sequelae	GI	HP_0200124	Chronic hepatitis due to cryptosporidium infection	True															True	True		True		True	True
542	Chronic liver disease and sequelae	GI	HP_0001392	Abnormality of the liver	False															True	True				True	True
542	Chronic liver disease and sequelae	GI	HP_0001399	Hepatic failure	True							True	True	True			100.0			True	True		True		True	True
542	Chronic liver disease and sequelae	GI	HP_0001410	Decreased liver function	False															True	True				True	True
542	Chronic liver disease and sequelae	GI	HP_0004448	Fulminant hepatic failure	True							True	True	True			100.0			True	True		True		True	True
542	Chronic liver disease and sequelae	GI	HP_0006554	Acute hepatic failure	True							True	True	True			100.0			True	True		True		True	True
542	Chronic liver disease and sequelae	GI	HP_0006583	Fatal liver failure in infancy	True							True	True	True			100.0			True	True		True		True	True
542	Chronic liver disease and sequelae	GI	HP_0100626	Chronic hepatic failure	True							True	True	True			100.0			True	True	True	True		True	True
542	Chronic liver disease and sequelae	GI	HP_0001394	Cirrhosis	False															True	True	True	True		True	True
542	Chronic liver disease and sequelae	GI	HP_0001395	Hepatic fibrosis	False							True	True	True			100.0			True	True	True	True		True	True
542	Chronic liver disease and sequelae	GI	HP_0001405	Periportal fibrosis	True							True	True	True			100.0			True	True	True	True		True	True
542	Chronic liver disease and sequelae	GI	HP_0001413	Micronodular cirrhosis	True															True	True	True	True		True	True
542	Chronic liver disease and sequelae	GI	HP_0002612	Congenital hepatic fibrosis	True							True	True	True			100.0			True	True	True	True		True	True
542	Chronic liver disease and sequelae	GI	HP_0006577	Macronodular cirrhosis	True															True	True	True	True		True	True
542	Chronic liver disease and sequelae	GI	HP_0011005	Mixed cirrhosis	True															True	True	True	True		True	True
542	Chronic liver disease and sequelae	GI	HP_0012852	Hepatic bridging fibrosis	True							True	True	True			100.0			True	True	True	True		True	True
542	Chronic liver disease and sequelae	GI	HP_0002480	Hepatic encephalopathy	False				True	True	True					100.0		True	True	True	True	True	True		True	True
542	Chronic liver disease and sequelae	GI	HP_0007111	Chronic hepatic encephalopathy	True				True	True	True					100.0		True	True	True	True	True	True		True	True
542	Chronic liver disease and sequelae	GI	HP_0001409	Portal hypertension	False				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
542	Chronic liver disease and sequelae	GI	HP_0004941	Extrahepatic portal hypertension	True				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
542.1	Fibrosis and cirrhosis of liver	GI	HP_0011024	Abnormality of the gastrointestinal tract	False													True	True	True	True				True	True
542.1	Fibrosis and cirrhosis of liver	GI	HP_0004787	Fulminant hepatitis	True															True	True				True	True
542.1	Fibrosis and cirrhosis of liver	GI	HP_0001392	Abnormality of the liver	False															True	True				True	True
542.1	Fibrosis and cirrhosis of liver	GI	HP_0001399	Hepatic failure	True															True	True				True	True
542.1	Fibrosis and cirrhosis of liver	GI	HP_0001410	Decreased liver function	False															True	True				True	True
542.1	Fibrosis and cirrhosis of liver	GI	HP_0004448	Fulminant hepatic failure	True															True	True				True	True
542.1	Fibrosis and cirrhosis of liver	GI	HP_0006554	Acute hepatic failure	True															True	True				True	True
542.1	Fibrosis and cirrhosis of liver	GI	HP_0006583	Fatal liver failure in infancy	True															True	True				True	True
542.1	Fibrosis and cirrhosis of liver	GI	HP_0100626	Chronic hepatic failure	True															True	True		True		True	True
542.1	Fibrosis and cirrhosis of liver	GI	HP_0001394	Cirrhosis	False															True	True		True		True	True
542.1	Fibrosis and cirrhosis of liver	GI	HP_0001395	Hepatic fibrosis	False							True	True	True			100.0			True	True		True		True	True
542.1	Fibrosis and cirrhosis of liver	GI	HP_0001405	Periportal fibrosis	True							True	True	True			100.0			True	True		True		True	True
542.1	Fibrosis and cirrhosis of liver	GI	HP_0001413	Micronodular cirrhosis	True															True	True		True		True	True
542.1	Fibrosis and cirrhosis of liver	GI	HP_0002612	Congenital hepatic fibrosis	True							True	True	True			100.0			True	True		True		True	True
542.1	Fibrosis and cirrhosis of liver	GI	HP_0006577	Macronodular cirrhosis	True															True	True		True		True	True
542.1	Fibrosis and cirrhosis of liver	GI	HP_0011005	Mixed cirrhosis	True															True	True		True		True	True
542.1	Fibrosis and cirrhosis of liver	GI	HP_0012852	Hepatic bridging fibrosis	True							True	True	True			100.0			True	True		True		True	True
542.2	Fatty liver disease (FLD)	GI	HP_0011024	Abnormality of the gastrointestinal tract	False													True	True	True	True				True	True
542.2	Fatty liver disease (FLD)	GI	HP_0004787	Fulminant hepatitis	True															True	True				True	True
542.2	Fatty liver disease (FLD)	GI	HP_0001392	Abnormality of the liver	False															True	True				True	True
542.2	Fatty liver disease (FLD)	GI	HP_0001399	Hepatic failure	True															True	True				True	True
542.2	Fatty liver disease (FLD)	GI	HP_0001410	Decreased liver function	False															True	True				True	True
542.2	Fatty liver disease (FLD)	GI	HP_0004448	Fulminant hepatic failure	True															True	True				True	True
542.2	Fatty liver disease (FLD)	GI	HP_0006554	Acute hepatic failure	True															True	True				True	True
542.2	Fatty liver disease (FLD)	GI	HP_0006583	Fatal liver failure in infancy	True															True	True				True	True
542.2	Fatty liver disease (FLD)	GI	HP_0100626	Chronic hepatic failure	True															True	True				True	True
542.3	Hepatic failure	GI	HP_0011024	Abnormality of the gastrointestinal tract	False													True	True	True	True				True	True
542.3	Hepatic failure	GI	HP_0004787	Fulminant hepatitis	True	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
542.3	Hepatic failure	GI	HP_0001392	Abnormality of the liver	False															True	True				True	True
542.3	Hepatic failure	GI	HP_0001399	Hepatic failure	True	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
542.3	Hepatic failure	GI	HP_0001410	Decreased liver function	False															True	True				True	True
542.3	Hepatic failure	GI	HP_0004448	Fulminant hepatic failure	True	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
542.3	Hepatic failure	GI	HP_0006554	Acute hepatic failure	True	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
542.3	Hepatic failure	GI	HP_0006583	Fatal liver failure in infancy	True	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
542.3	Hepatic failure	GI	HP_0100626	Chronic hepatic failure	True	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
542.3	Hepatic failure	GI	HP_0002480	Hepatic encephalopathy	False				True	True	True					100.0		True	True	True	True	True	True		True	True
542.3	Hepatic failure	GI	HP_0007111	Chronic hepatic encephalopathy	True				True	True	True					100.0		True	True	True	True	True	True		True	True
542.4	Portal hypertension	GI	HP_0011024	Abnormality of the gastrointestinal tract	False													True	True	True	True				True	True
542.4	Portal hypertension	GI	HP_0004787	Fulminant hepatitis	True															True	True				True	True
542.4	Portal hypertension	GI	HP_0001392	Abnormality of the liver	False															True	True				True	True
542.4	Portal hypertension	GI	HP_0001399	Hepatic failure	True															True	True				True	True
542.4	Portal hypertension	GI	HP_0001410	Decreased liver function	False															True	True				True	True
542.4	Portal hypertension	GI	HP_0004448	Fulminant hepatic failure	True															True	True				True	True
542.4	Portal hypertension	GI	HP_0006554	Acute hepatic failure	True															True	True				True	True
542.4	Portal hypertension	GI	HP_0006583	Fatal liver failure in infancy	True															True	True				True	True
542.4	Portal hypertension	GI	HP_0100626	Chronic hepatic failure	True															True	True				True	True
542.4	Portal hypertension	GI	HP_0001409	Portal hypertension	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
542.4	Portal hypertension	GI	HP_0004941	Extrahepatic portal hypertension	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
542.5	Hepatorenal syndrome	GI	HP_0011024	Abnormality of the gastrointestinal tract	False													True	True	True	True				True	True
542.5	Hepatorenal syndrome	GI	HP_0004787	Fulminant hepatitis	True															True	True				True	True
542.5	Hepatorenal syndrome	GI	HP_0001392	Abnormality of the liver	False															True	True				True	True
542.5	Hepatorenal syndrome	GI	HP_0001399	Hepatic failure	True															True	True				True	True
542.5	Hepatorenal syndrome	GI	HP_0001410	Decreased liver function	False															True	True				True	True
542.5	Hepatorenal syndrome	GI	HP_0004448	Fulminant hepatic failure	True															True	True				True	True
542.5	Hepatorenal syndrome	GI	HP_0006554	Acute hepatic failure	True															True	True				True	True
542.5	Hepatorenal syndrome	GI	HP_0006583	Fatal liver failure in infancy	True															True	True				True	True
542.5	Hepatorenal syndrome	GI	HP_0100626	Chronic hepatic failure	True															True	True				True	True
542.6	Hepatopulmonary syndrome	GI	HP_0011024	Abnormality of the gastrointestinal tract	False													True	True	True	True				True	True
542.6	Hepatopulmonary syndrome	GI	HP_0004787	Fulminant hepatitis	True															True	True				True	True
542.6	Hepatopulmonary syndrome	GI	HP_0001392	Abnormality of the liver	False															True	True				True	True
542.6	Hepatopulmonary syndrome	GI	HP_0001399	Hepatic failure	True															True	True				True	True
542.6	Hepatopulmonary syndrome	GI	HP_0001410	Decreased liver function	False															True	True				True	True
542.6	Hepatopulmonary syndrome	GI	HP_0004448	Fulminant hepatic failure	True															True	True				True	True
542.6	Hepatopulmonary syndrome	GI	HP_0006554	Acute hepatic failure	True															True	True				True	True
542.6	Hepatopulmonary syndrome	GI	HP_0006583	Fatal liver failure in infancy	True															True	True				True	True
542.6	Hepatopulmonary syndrome	GI	HP_0100626	Chronic hepatic failure	True															True	True				True	True
544	Biliary cirrhosis	GI	HP_0011024	Abnormality of the gastrointestinal tract	False													True	True	True	True				True	True
544	Biliary cirrhosis	GI	HP_0004787	Fulminant hepatitis	True															True	True				True	True
544	Biliary cirrhosis	GI	HP_0001392	Abnormality of the liver	False															True	True				True	True
544	Biliary cirrhosis	GI	HP_0001399	Hepatic failure	True															True	True				True	True
544	Biliary cirrhosis	GI	HP_0001410	Decreased liver function	False															True	True				True	True
544	Biliary cirrhosis	GI	HP_0004448	Fulminant hepatic failure	True															True	True				True	True
544	Biliary cirrhosis	GI	HP_0006554	Acute hepatic failure	True															True	True				True	True
544	Biliary cirrhosis	GI	HP_0006583	Fatal liver failure in infancy	True															True	True				True	True
544	Biliary cirrhosis	GI	HP_0100626	Chronic hepatic failure	True															True	True				True	True
544	Biliary cirrhosis	GI	HP_0002613	Biliary cirrhosis	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
544.1	Primary biliary cirrhosis*	GI	HP_0011024	Abnormality of the gastrointestinal tract	False															True	True				True	True
544.1	Primary biliary cirrhosis*	GI	HP_0004787	Fulminant hepatitis	True															True	True				True	True
544.1	Primary biliary cirrhosis*	GI	HP_0001392	Abnormality of the liver	False															True	True				True	True
544.1	Primary biliary cirrhosis*	GI	HP_0001399	Hepatic failure	True															True	True				True	True
544.1	Primary biliary cirrhosis*	GI	HP_0001410	Decreased liver function	False															True	True				True	True
544.1	Primary biliary cirrhosis*	GI	HP_0004448	Fulminant hepatic failure	True															True	True				True	True
544.1	Primary biliary cirrhosis*	GI	HP_0006554	Acute hepatic failure	True															True	True				True	True
544.1	Primary biliary cirrhosis*	GI	HP_0006583	Fatal liver failure in infancy	True															True	True				True	True
544.1	Primary biliary cirrhosis*	GI	HP_0100626	Chronic hepatic failure	True															True	True				True	True
544.1	Primary biliary cirrhosis*	GI	HP_0002613	Biliary cirrhosis	False		True						True		80.95		80.95			True	True		True	True	True	True
546	Other disorders of liver	GI	HP_0011024	Abnormality of the gastrointestinal tract	False													True	True	True	True				True	True
546	Other disorders of liver	GI	HP_0004787	Fulminant hepatitis	True													True	True	True	True	True			True	True
546	Other disorders of liver	GI	HP_0100523	Liver abscess	False											100.0	100.0	True	True	True	True	True	True		True	True
546	Other disorders of liver	GI	HP_0001433	Hepatosplenomegaly	True				True	True	True					100.0		True	True	True	True	True	True		True	True
546	Other disorders of liver	GI	HP_0001392	Abnormality of the liver	False													True	True	True	True				True	True
546	Other disorders of liver	GI	HP_0001399	Hepatic failure	True													True	True	True	True	True			True	True
546	Other disorders of liver	GI	HP_0001410	Decreased liver function	False													True	True	True	True				True	True
546	Other disorders of liver	GI	HP_0004448	Fulminant hepatic failure	True													True	True	True	True	True			True	True
546	Other disorders of liver	GI	HP_0006554	Acute hepatic failure	True													True	True	True	True	True			True	True
546	Other disorders of liver	GI	HP_0006583	Fatal liver failure in infancy	True													True	True	True	True	True			True	True
546	Other disorders of liver	GI	HP_0100626	Chronic hepatic failure	True													True	True	True	True	True			True	True
546	Other disorders of liver	GI	HP_0001677	Coronary artery atherosclerosis	False															True	True				True	True
546	Other disorders of liver	GI	HP_0004761	Post-angioplasty coronary artery restenosis	True															True	True				True	True
546	Other disorders of liver	GI	HP_0005181	Premature coronary artery atherosclerosis	True															True	True				True	True
546	Other disorders of liver	GI	HP_0012436	Nonocclusive coronary artery atherosclerosis	True															True	True				True	True
546	Other disorders of liver	GI	HP_0004929	obsolete Coronary atherosclerosis	False															True	True				True	True
546	Other disorders of liver	GI	HP_0002240	Hepatomegaly	False				True	True	True					100.0		True	True	True	True	True			True	True
546	Other disorders of liver	GI	HP_0006564	Fluctuating hepatomegaly	True				True	True	True					100.0		True	True	True	True	True			True	True
546	Other disorders of liver	GI	HP_0033135	Hepatic infarction	False				True	True	True					100.0		True	True	True	True				True	True
546.1	Hepatic necrosis	GI	HP_0011024	Abnormality of the gastrointestinal tract	False													True	True	True	True				True	True
546.1	Hepatic necrosis	GI	HP_0004787	Fulminant hepatitis	True															True	True	True			True	True
546.1	Hepatic necrosis	GI	HP_0001392	Abnormality of the liver	False															True	True				True	True
546.1	Hepatic necrosis	GI	HP_0001399	Hepatic failure	True															True	True				True	True
546.1	Hepatic necrosis	GI	HP_0001410	Decreased liver function	False															True	True				True	True
546.1	Hepatic necrosis	GI	HP_0004448	Fulminant hepatic failure	True															True	True	True			True	True
546.1	Hepatic necrosis	GI	HP_0006554	Acute hepatic failure	True															True	True	True			True	True
546.1	Hepatic necrosis	GI	HP_0006583	Fatal liver failure in infancy	True															True	True				True	True
546.1	Hepatic necrosis	GI	HP_0100626	Chronic hepatic failure	True															True	True				True	True
546.1	Hepatic necrosis	GI	HP_0001404	Hepatocellular necrosis	True	True	True	True							100.0									True	True	True
546.1	Hepatic necrosis	GI	HP_0002605	Hepatic necrosis	False	True	True	True							100.0									True	True	True
546.1	Hepatic necrosis	GI	HP_0002614	Hepatic periportal necrosis	True	True	True	True							100.0									True	True	True
546.2	Abscess of liver	GI	HP_0011024	Abnormality of the gastrointestinal tract	False													True	True	True	True				True	True
546.2	Abscess of liver	GI	HP_0004787	Fulminant hepatitis	True															True	True				True	True
546.2	Abscess of liver	GI	HP_0100523	Liver abscess	False										100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
546.2	Abscess of liver	GI	HP_0001392	Abnormality of the liver	False															True	True				True	True
546.2	Abscess of liver	GI	HP_0001399	Hepatic failure	True															True	True				True	True
546.2	Abscess of liver	GI	HP_0001410	Decreased liver function	False															True	True				True	True
546.2	Abscess of liver	GI	HP_0004448	Fulminant hepatic failure	True															True	True				True	True
546.2	Abscess of liver	GI	HP_0006554	Acute hepatic failure	True															True	True				True	True
546.2	Abscess of liver	GI	HP_0006583	Fatal liver failure in infancy	True															True	True				True	True
546.2	Abscess of liver	GI	HP_0100626	Chronic hepatic failure	True															True	True				True	True
546.4	Chronic passive congestion of liver	GI	HP_0011024	Abnormality of the gastrointestinal tract	False													True	True	True	True				True	True
546.4	Chronic passive congestion of liver	GI	HP_0004787	Fulminant hepatitis	True															True	True				True	True
546.4	Chronic passive congestion of liver	GI	HP_0001392	Abnormality of the liver	False															True	True				True	True
546.4	Chronic passive congestion of liver	GI	HP_0001399	Hepatic failure	True															True	True				True	True
546.4	Chronic passive congestion of liver	GI	HP_0001410	Decreased liver function	False															True	True				True	True
546.4	Chronic passive congestion of liver	GI	HP_0004448	Fulminant hepatic failure	True															True	True				True	True
546.4	Chronic passive congestion of liver	GI	HP_0006554	Acute hepatic failure	True															True	True				True	True
546.4	Chronic passive congestion of liver	GI	HP_0006583	Fatal liver failure in infancy	True															True	True				True	True
546.4	Chronic passive congestion of liver	GI	HP_0100626	Chronic hepatic failure	True															True	True				True	True
546.4	Chronic passive congestion of liver	GI	HP_0001677	Coronary artery atherosclerosis	False															True	True				True	True
546.4	Chronic passive congestion of liver	GI	HP_0004761	Post-angioplasty coronary artery restenosis	True															True	True				True	True
546.4	Chronic passive congestion of liver	GI	HP_0005181	Premature coronary artery atherosclerosis	True															True	True				True	True
546.4	Chronic passive congestion of liver	GI	HP_0012436	Nonocclusive coronary artery atherosclerosis	True															True	True				True	True
546.4	Chronic passive congestion of liver	GI	HP_0004929	obsolete Coronary atherosclerosis	False															True	True				True	True
550	Disorders of the gallbladder	GI	HP_0011024	Abnormality of the gastrointestinal tract	False													True	True	True	True				True	True
550	Disorders of the gallbladder	GI	HP_0001081	Cholelithiasis	False				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
550	Disorders of the gallbladder	GI	HP_0001082	Cholecystitis	False				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
550	Disorders of the gallbladder	GI	HP_0011980	Cholesterol gallstones	True				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
550	Disorders of the gallbladder	GI	HP_0011981	Pigment gallstones	True				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
550	Disorders of the gallbladder	GI	HP_0011982	Black pigment gallstones	True				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
550	Disorders of the gallbladder	GI	HP_0011983	Brown pigment gallstones	True				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
550	Disorders of the gallbladder	GI	HP_0030154	Gallbladder perforation	False											100.0	100.0	True	True	True	True				True	True
550.1	Gallstones [Cholelithiasis]	GI	HP_0011024	Abnormality of the gastrointestinal tract	False													True	True	True	True				True	True
550.1	Gallstones [Cholelithiasis]	GI	HP_0001081	Cholelithiasis	False				True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
550.1	Gallstones [Cholelithiasis]	GI	HP_0011980	Cholesterol gallstones	True				True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
550.1	Gallstones [Cholelithiasis]	GI	HP_0011981	Pigment gallstones	True				True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
550.1	Gallstones [Cholelithiasis]	GI	HP_0011982	Black pigment gallstones	True				True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
550.1	Gallstones [Cholelithiasis]	GI	HP_0011983	Brown pigment gallstones	True				True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
550.2	Cholecystitis	GI	HP_0011024	Abnormality of the gastrointestinal tract	False													True	True	True	True				True	True
550.2	Cholecystitis	GI	HP_0001082	Cholecystitis	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
550.3	Gallbladder perforation	GI	HP_0011024	Abnormality of the gastrointestinal tract	False													True	True	True	True				True	True
550.3	Gallbladder perforation	GI	HP_0030154	Gallbladder perforation	False	True	True	True							100.0	100.0	100.0	True	True	True	True			True	True	True
550.4	Cholesterolosis of gallbladder	GI	HP_0011024	Abnormality of the gastrointestinal tract	False													True	True	True	True				True	True
552	Other diseases of biliary tract	GI	HP_0011024	Abnormality of the gastrointestinal tract	False													True	True	True	True				True	True
552	Other diseases of biliary tract	GI	HP_0025519	Multiple biliary hamartomas	True													True	True	True	True				True	True
552	Other diseases of biliary tract	GI	HP_0030153	Cholangiocarcinoma	True													True	True	True	True				True	True
552	Other diseases of biliary tract	GI	HP_0100574	Biliary tract neoplasm	True													True	True	True	True				True	True
552	Other diseases of biliary tract	GI	HP_0100575	Neoplasm of the gallbladder	True													True	True	True	True				True	True
552	Other diseases of biliary tract	GI	HP_0002611	Cholestatic liver disease	True													True	True	True	True	True	True		True	True
552	Other diseases of biliary tract	GI	HP_0002613	Biliary cirrhosis	True													True	True	True	True				True	True
552	Other diseases of biliary tract	GI	HP_0006566	Neonatal cholestatic liver disease	True													True	True	True	True	True	True		True	True
552	Other diseases of biliary tract	GI	HP_0000952	Jaundice	True													True	True	True	True	True	True		True	True
552	Other diseases of biliary tract	GI	HP_0001046	Intermittent jaundice	True													True	True	True	True	True	True		True	True
552	Other diseases of biliary tract	GI	HP_0001396	Cholestasis	False													True	True	True	True	True	True		True	True
552	Other diseases of biliary tract	GI	HP_0001406	Intrahepatic cholestasis	True													True	True	True	True	True	True		True	True
552	Other diseases of biliary tract	GI	HP_0006575	Intrahepatic cholestasis with episodic jaundice	True													True	True	True	True	True	True		True	True
552	Other diseases of biliary tract	GI	HP_0006579	Prolonged neonatal jaundice	True													True	True	True	True	True	True		True	True
552	Other diseases of biliary tract	GI	HP_0011985	Acholic stools	True													True	True	True	True	True	True		True	True
552	Other diseases of biliary tract	GI	HP_0012334	Extrahepatic cholestasis	True													True	True	True	True	True	True		True	True
552	Other diseases of biliary tract	GI	HP_0012396	Biliary dyskinesia	True													True	True	True	True				True	True
552	Other diseases of biliary tract	GI	HP_0012441	Sphincter of Oddi dyskinesia	True													True	True	True	True				True	True
552	Other diseases of biliary tract	GI	HP_0012442	Gallbladder dyskinesia	True													True	True	True	True				True	True
552	Other diseases of biliary tract	GI	HP_0001080	Biliary tract abnormality	False													True	True	True	True				True	True
552	Other diseases of biliary tract	GI	HP_0001401	Intrahepatic biliary dysgenesis	True													True	True	True	True				True	True
552	Other diseases of biliary tract	GI	HP_0001408	Bile duct proliferation	True													True	True	True	True				True	True
552	Other diseases of biliary tract	GI	HP_0005209	Intrahepatic bile duct cysts	True													True	True	True	True				True	True
552	Other diseases of biliary tract	GI	HP_0005230	Biliary tract obstruction	True													True	True	True	True				True	True
552	Other diseases of biliary tract	GI	HP_0005242	Extrahepatic biliary duct atresia	True													True	True	True	True				True	True
552	Other diseases of biliary tract	GI	HP_0005248	Intrahepatic biliary atresia	True													True	True	True	True				True	True
552	Other diseases of biliary tract	GI	HP_0005912	Biliary atresia	True													True	True	True	True				True	True
552	Other diseases of biliary tract	GI	HP_0006560	Biliary hyperplasia	True													True	True	True	True				True	True
552	Other diseases of biliary tract	GI	HP_0006571	Reduced number of intrahepatic bile ducts	True													True	True	True	True				True	True
552	Other diseases of biliary tract	GI	HP_0011040	Abnormality of the intrahepatic bile duct	True													True	True	True	True				True	True
552	Other diseases of biliary tract	GI	HP_0012439	Abnormal biliary tract physiology	True													True	True	True	True				True	True
552	Other diseases of biliary tract	GI	HP_0012440	Abnormal biliary tract morphology	True													True	True	True	True				True	True
552	Other diseases of biliary tract	GI	HP_0025154	Portosystemic collateral veins	True													True	True	True	True				True	True
552	Other diseases of biliary tract	GI	HP_0025344	Interlobular bile duct destruction	True													True	True	True	True				True	True
552	Other diseases of biliary tract	GI	HP_0030151	Cholangitis	True				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
552	Other diseases of biliary tract	GI	HP_0030986	Biliary epithelial hyperplasia	True													True	True	True	True				True	True
552	Other diseases of biliary tract	GI	HP_0030987	Suppurative cholangitis	True				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
