phecodeXupdated_code	phecodeXupdated_label	phecodeXupdated_category	hpo_code	hpo_label	hpo_child	stringMatch_hpo-phecodeXupdated	subStringMatch_hpo-to-phecodeXupdated	subStringMatch_phecodeXupdated-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecodeXupdated-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10	StrongEvidenceSpecific	StrongEvidenceBroad	AnyEvidence
CA_139.61	Hemangioma	Neoplasms	HP_0410271	Laryngeal hemangioma	True	True	True	True				True	True	True	100.0	81.48	100.0	True	True	True	True		True	True	True	True
CA_139.61	Hemangioma	Neoplasms	HP_0410272	Vulvar hemangioma	True	True	True	True				True	True	True	100.0	81.48	100.0	True	True	True	True		True	True	True	True
CA_139.61	Hemangioma	Neoplasms	HP_0410273	Retropharyngeal hemangioma	True	True	True	True				True	True	True	100.0	81.48	100.0	True	True	True	True		True	True	True	True
CA_139.61	Hemangioma	Neoplasms	HP_0410274	Paraspinal hemangioma	True	True	True	True				True	True	True	100.0	81.48	100.0	True	True	True	True		True	True	True	True
CA_139.61	Hemangioma	Neoplasms	HP_0410275	Lumbosacral hemangioma	True	True	True	True				True	True	True	100.0	81.48	100.0	True	True	True	True		True	True	True	True
CA_139.61	Hemangioma	Neoplasms	HP_0410287	Intrathoracic hemangioma	True	True	True	True				True	True	True	100.0	81.48	100.0	True	True	True	True		True	True	True	True
CA_139.61	Hemangioma	Neoplasms	HP_0500090	Periocular capillary hemangioma	True	True	True	True				True	True	True	100.0	81.48	100.0	True	True	True	True		True	True	True	True
CA_139.62	Lymphangioma	Neoplasms	HP_0030785	Mediastinal cystic lymphangioma	True	True	True	True							100.0	83.87	83.87	True	True	True	True			True	True	True
CA_139.62	Lymphangioma	Neoplasms	HP_0100764	Lymphangioma	False	True	True	True							100.0	83.87	83.87	True	True	True	True			True	True	True
CA_139.62	Lymphangioma	Neoplasms	HP_0500091	Lymphangioma of the orbit	True	True	True	True							100.0	83.87	83.87	True	True	True	True			True	True	True
CA_140	Benign neoplasm of the breast	Neoplasms	HP_0003002	Breast carcinoma	True		True								82.05	82.05	82.05							True	True	True
CA_140	Benign neoplasm of the breast	Neoplasms	HP_0006625	Multifocal breast carcinoma	True		True								82.05	82.05	82.05							True	True	True
CA_140	Benign neoplasm of the breast	Neoplasms	HP_0010619	Fibroadenoma of the breast	True		True								82.05	82.05	82.05			True	True	True	True	True	True	True
CA_140	Benign neoplasm of the breast	Neoplasms	HP_0030075	Ductal carcinoma in situ	True		True								82.05	82.05	82.05							True	True	True
CA_140	Benign neoplasm of the breast	Neoplasms	HP_0030076	Lobular carcinoma in situ	True		True								82.05	82.05	82.05							True	True	True
CA_140	Benign neoplasm of the breast	Neoplasms	HP_0100013	Neoplasm of the breast	False		True								82.05	82.05	82.05							True	True	True
CA_146.1	Benign neoplasm of the penis	Neoplasms	HP_0100850	Neoplasm of the penis	False		True																	True	True	True
CA_146.32	Benign neoplasm of the scrotum	Neoplasms	HP_0100849	Neoplasm of the scrotum	False		True								82.93	82.93	82.93							True	True	True
CA_149.3	Benign neoplasm of the parathyroid gland	Neoplasms	HP_0002897	Parathyroid adenoma	True		True								88.52	88.52	88.52					True	True	True	True	True
CA_149.3	Benign neoplasm of the parathyroid gland	Neoplasms	HP_0006780	Parathyroid carcinoma	True		True								88.52	88.52	88.52							True	True	True
CA_149.3	Benign neoplasm of the parathyroid gland	Neoplasms	HP_0100733	Neoplasm of the parathyroid gland	False		True								88.52	88.52	88.52							True	True	True
CM_750.111	Microcephaly	Congenital	HP_0000252	Microcephaly	False	True	True	True				True	True	True	100.0	84.62	100.0		True		True	True	True	True	True	True
CM_750.111	Microcephaly	Congenital	HP_0000253	Progressive microcephaly	True	True	True	True				True	True	True	100.0	84.62	100.0		True		True	True	True	True	True	True
CM_750.111	Microcephaly	Congenital	HP_0004485	Cessation of head growth	True	True	True	True				True	True	True	100.0	84.62	100.0		True		True	True	True	True	True	True
CM_750.111	Microcephaly	Congenital	HP_0005484	Secondary microcephaly	True	True	True	True				True	True	True	100.0	84.62	100.0		True		True	True	True	True	True	True
CM_750.111	Microcephaly	Congenital	HP_0011451	Primary microcephaly	True	True	True	True				True	True	True	100.0	84.62	100.0		True		True	True	True	True	True	True
CM_750.111	Microcephaly	Congenital	HP_0040196	Mild microcephaly	False			True						True										True	True	True
CM_750.114	Septo-optic dysplasia of brain*	Congenital	HP_0100842	Septo-optic dysplasia	False		True						True		88.0		88.0			True	True		True	True	True	True
CM_750.115	Holoprosencephaly*	Congenital	HP_0001360	Holoprosencephaly	False	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
CM_750.115	Holoprosencephaly*	Congenital	HP_0002507	Semilobar holoprosencephaly	True	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
CM_750.115	Holoprosencephaly*	Congenital	HP_0006870	Lobar holoprosencephaly	True	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
CM_750.115	Holoprosencephaly*	Congenital	HP_0006988	Alobar holoprosencephaly	True	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
CM_750.115	Holoprosencephaly*	Congenital	HP_0025670	Syntelencephaly	True	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
CM_750.115	Holoprosencephaly*	Congenital	HP_0030779	Ethmocephaly	True	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
CM_750.13	Megalencephaly*	Congenital	HP_0001355	Megalencephaly	False	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
CM_750.13	Megalencephaly*	Congenital	HP_0007206	Hemimegalencephaly	True	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
CM_750.13	Megalencephaly*	Congenital	HP_0034220	Temporal lobe megalencephaly	True	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
CM_750.21	Spina bifida	Congenital	HP_0002414	Spina bifida	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_750.21	Spina bifida	Congenital	HP_0003298	Spina bifida occulta	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_750.21	Spina bifida	Congenital	HP_0004601	Spina bifida occulta at L5	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_750.21	Spina bifida	Congenital	HP_0004614	Spina bifida occulta at S1	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_750.21	Spina bifida	Congenital	HP_0005857	Cervical spina bifida	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_750.22	Spina bifida occulta	Congenital	HP_0003298	Spina bifida occulta	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_750.22	Spina bifida occulta	Congenital	HP_0004601	Spina bifida occulta at L5	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_750.22	Spina bifida occulta	Congenital	HP_0004614	Spina bifida occulta at S1	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_750.24	Encephalocele	Congenital	HP_0002084	Encephalocele	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
CM_750.24	Encephalocele	Congenital	HP_0002085	Occipital encephalocele	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
CM_750.24	Encephalocele	Congenital	HP_0004423	Cranium bifidum occultum	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
CM_750.24	Encephalocele	Congenital	HP_0006888	Meningoencephalocele	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
CM_750.24	Encephalocele	Congenital	HP_0006992	Anterior basal encephalocele	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
CM_750.24	Encephalocele	Congenital	HP_0007035	Anterior encephalocele	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
CM_750.24	Encephalocele	Congenital	HP_0007115	Orbital encephalocele	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
CM_750.24	Encephalocele	Congenital	HP_0007330	Frontal encephalocele	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
CM_750.24	Encephalocele	Congenital	HP_0011816	Parietal encephalocele	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
CM_750.24	Encephalocele	Congenital	HP_0011817	Basal encephalocele	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
CM_750.24	Encephalocele	Congenital	HP_0011818	Nasofrontal encephalocele	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
CM_750.26	Hydromyelia	Congenital	HP_0100565	Hydromyelia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_751.11	Aplasia/Hypoplasia affecting the eye	Congenital	HP_0000526	Aniridia	True	True	True	True							94.74									True	True	True
CM_751.11	Aplasia/Hypoplasia affecting the eye	Congenital	HP_0000528	Anophthalmia	True	True	True	True							94.74									True	True	True
CM_751.11	Aplasia/Hypoplasia affecting the eye	Congenital	HP_0000558	Rieger anomaly	True	True	True	True							94.74									True	True	True
CM_751.11	Aplasia/Hypoplasia affecting the eye	Congenital	HP_0000568	Microphthalmia	True	True	True	True							94.74									True	True	True
CM_751.11	Aplasia/Hypoplasia affecting the eye	Congenital	HP_0000609	Optic nerve hypoplasia	True	True	True	True							94.74									True	True	True
CM_751.11	Aplasia/Hypoplasia affecting the eye	Congenital	HP_0001104	Macular hypoplasia	True	True	True	True							94.74									True	True	True
CM_751.11	Aplasia/Hypoplasia affecting the eye	Congenital	HP_0007633	Bilateral microphthalmos	True	True	True	True							94.74									True	True	True
CM_751.11	Aplasia/Hypoplasia affecting the eye	Congenital	HP_0007676	Hypoplasia of the iris	True	True	True	True							94.74									True	True	True
CM_751.11	Aplasia/Hypoplasia affecting the eye	Congenital	HP_0007707	Congenital aphakia	True	True	True	True							94.74									True	True	True
CM_751.11	Aplasia/Hypoplasia affecting the eye	Congenital	HP_0007750	Hypoplasia of the fovea	True	True	True	True							94.74									True	True	True
CM_751.11	Aplasia/Hypoplasia affecting the eye	Congenital	HP_0007766	Optic disc hypoplasia	True	True	True	True							94.74									True	True	True
CM_751.11	Aplasia/Hypoplasia affecting the eye	Congenital	HP_0007770	Hypoplasia of the retina	True	True	True	True							94.74									True	True	True
CM_751.11	Aplasia/Hypoplasia affecting the eye	Congenital	HP_0007774	Hypoplasia of the ciliary body	True	True	True	True							94.74									True	True	True
CM_751.11	Aplasia/Hypoplasia affecting the eye	Congenital	HP_0007779	Anterior segment of eye aplasia	True	True	True	True							94.74									True	True	True
CM_751.11	Aplasia/Hypoplasia affecting the eye	Congenital	HP_0007990	Hypoplastic iris stroma	True	True	True	True							94.74									True	True	True
CM_751.11	Aplasia/Hypoplasia affecting the eye	Congenital	HP_0008053	Aplasia/Hypoplasia of the iris	True	True	True	True							94.74									True	True	True
CM_751.11	Aplasia/Hypoplasia affecting the eye	Congenital	HP_0008055	Aplasia/Hypoplasia affecting the uvea	True	True	True	True							94.74									True	True	True
CM_751.11	Aplasia/Hypoplasia affecting the eye	Congenital	HP_0008056	Aplasia/Hypoplasia affecting the eye	False	True	True	True							94.74									True	True	True
CM_751.11	Aplasia/Hypoplasia affecting the eye	Congenital	HP_0008057	Aplasia/Hypoplasia affecting the fundus	True	True	True	True							94.74									True	True	True
CM_751.11	Aplasia/Hypoplasia affecting the eye	Congenital	HP_0008058	Aplasia/Hypoplasia of the optic nerve	True	True	True	True							94.74									True	True	True
CM_751.11	Aplasia/Hypoplasia affecting the eye	Congenital	HP_0008059	Aplasia/Hypoplasia of the macula	True	True	True	True							94.74									True	True	True
CM_751.11	Aplasia/Hypoplasia affecting the eye	Congenital	HP_0008060	Aplasia/Hypoplasia of the fovea	True	True	True	True							94.74									True	True	True
CM_751.11	Aplasia/Hypoplasia affecting the eye	Congenital	HP_0008061	Aplasia/Hypoplasia of the retina	True	True	True	True							94.74									True	True	True
CM_751.11	Aplasia/Hypoplasia affecting the eye	Congenital	HP_0008062	Aplasia/Hypoplasia affecting the anterior segment of the eye	True	True	True	True							94.74									True	True	True
CM_751.11	Aplasia/Hypoplasia affecting the eye	Congenital	HP_0008063	Aplasia/Hypoplasia of the lens	True	True	True	True							94.74									True	True	True
CM_751.11	Aplasia/Hypoplasia affecting the eye	Congenital	HP_0008345	Hypoplasia of the iris dilator muscle	True	True	True	True							94.74									True	True	True
CM_751.11	Aplasia/Hypoplasia affecting the eye	Congenital	HP_0010728	Aplasia of the retina	True	True	True	True							94.74									True	True	True
CM_751.11	Aplasia/Hypoplasia affecting the eye	Congenital	HP_0011478	True anophthalmia	True	True	True	True							94.74									True	True	True
CM_751.11	Aplasia/Hypoplasia affecting the eye	Congenital	HP_0011480	Unilateral microphthalmos	True	True	True	True							94.74									True	True	True
CM_751.11	Aplasia/Hypoplasia affecting the eye	Congenital	HP_0011503	Aplasia of the fovea	True	True	True	True							94.74									True	True	True
CM_751.11	Aplasia/Hypoplasia affecting the eye	Congenital	HP_0012376	Microphakia	True	True	True	True							94.74									True	True	True
CM_751.11	Aplasia/Hypoplasia affecting the eye	Congenital	HP_0012521	Optic nerve aplasia	True	True	True	True							94.74									True	True	True
CM_751.11	Aplasia/Hypoplasia affecting the eye	Congenital	HP_0030961	Microspherophakia	True	True	True	True							94.74									True	True	True
CM_751.11	Aplasia/Hypoplasia affecting the eye	Congenital	HP_0033743	Macular agenesis	True	True	True	True							94.74									True	True	True
CM_751.11	Aplasia/Hypoplasia affecting the eye	Congenital	HP_0100719	Lens coloboma	True	True	True	True							94.74									True	True	True
CM_751.11	Aplasia/Hypoplasia affecting the eye	Congenital	HP_0100842	Septo-optic dysplasia	True	True	True	True							94.74									True	True	True
CM_751.112	Microphthalmos	Congenital	HP_0000568	Microphthalmia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_751.112	Microphthalmos	Congenital	HP_0007633	Bilateral microphthalmos	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_751.112	Microphthalmos	Congenital	HP_0011480	Unilateral microphthalmos	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_751.211	Congenital aphakia	Congenital	HP_0007707	Congenital aphakia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
CM_751.213	Congenital cataract	Congenital	HP_0000519	Developmental cataract	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
CM_751.215	Coloboma of lens*	Congenital	HP_0100719	Lens coloboma	True								True		100.0		100.0			True	True		True	True	True	True
CM_751.222	Rieger's anomaly*	Congenital	HP_0000558	Rieger anomaly	False										100.0		100.0			True	True			True	True	True
CM_751.241	Blue sclera*	Congenital	HP_0000592	Blue sclerae	False	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
CM_751.5	Coloboma	Congenital	HP_0000480	Retinal coloboma	True	True	True	True							100.0				True	True	True	True	True	True	True	True
CM_751.5	Coloboma	Congenital	HP_0000567	Chorioretinal coloboma	True	True	True	True							100.0			True	True	True	True	True	True	True	True	True
CM_751.5	Coloboma	Congenital	HP_0000588	Optic disc coloboma	True	True	True	True		True			True		100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_751.5	Coloboma	Congenital	HP_0000589	Coloboma	False	True	True	True							100.0					True	True	True	True	True	True	True
CM_751.5	Coloboma	Congenital	HP_0000612	Iris coloboma	True	True	True	True				True	True	True	100.0		100.0			True	True	True	True	True	True	True
CM_751.5	Coloboma	Congenital	HP_0001116	Macular coloboma	True	True	True	True							100.0				True	True	True	True	True	True	True	True
CM_751.5	Coloboma	Congenital	HP_0020006	Ciliary body coloboma	True	True	True	True							100.0					True	True	True	True	True	True	True
CM_751.5	Coloboma	Congenital	HP_0031613	Inferior chorioretinal coloboma	True	True	True	True							100.0			True	True	True	True	True	True	True	True	True
CM_751.5	Coloboma	Congenital	HP_0031614	Inferior retinal coloboma	True	True	True	True							100.0				True	True	True	True	True	True	True	True
CM_751.5	Coloboma	Congenital	HP_0100719	Lens coloboma	True	True	True	True					True		100.0		100.0			True	True	True	True	True	True	True
CM_751.711	Congenital ptosis	Congenital	HP_0007911	Congenital bilateral ptosis	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
CM_751.711	Congenital ptosis	Congenital	HP_0007970	Congenital ptosis	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
CM_752.1	Aplasia/Hypoplasia of the external ear	Congenital	HP_0008551	Microtia	True	True	True	True							94.92									True	True	True
CM_752.1	Aplasia/Hypoplasia of the external ear	Congenital	HP_0008569	Microtia, second degree	True	True	True	True							94.92									True	True	True
CM_752.1	Aplasia/Hypoplasia of the external ear	Congenital	HP_0008772	Aplasia/Hypoplasia of the external ear	False	True	True	True							94.92									True	True	True
CM_752.1	Aplasia/Hypoplasia of the external ear	Congenital	HP_0009892	Anotia	True	True	True	True							94.92									True	True	True
CM_752.1	Aplasia/Hypoplasia of the external ear	Congenital	HP_0011266	Microtia, first degree	True	True	True	True							94.92									True	True	True
CM_752.1	Aplasia/Hypoplasia of the external ear	Congenital	HP_0011267	Microtia, third degree	True	True	True	True							94.92									True	True	True
CM_752.1	Aplasia/Hypoplasia of the external ear	Congenital	HP_0100720	Hypoplasia of the ear cartilage	True	True	True	True							94.92									True	True	True
CM_752.1	Aplasia/Hypoplasia of the external ear	Congenital	HP_0400003	Focal absence of the external ear	True	True	True	True							94.92									True	True	True
CM_752.11	Microtia	Congenital	HP_0008551	Microtia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_752.11	Microtia	Congenital	HP_0008569	Microtia, second degree	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_752.11	Microtia	Congenital	HP_0011266	Microtia, first degree	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_752.11	Microtia	Congenital	HP_0011267	Microtia, third degree	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_752.2	Macrotia	Congenital	HP_0000400	Macrotia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_752.2	Macrotia	Congenital	HP_0002265	Large fleshy ears	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_752.5	Prominent ear [Protruding ear]*	Congenital	HP_0000411	Protruding ear	False							True	True	True	100.0		100.0			True	True			True	True	True
CM_753.1	Branchial anomaly	Congenital	HP_0009794	Branchial anomaly	False	True	True	True							100.0									True	True	True
CM_753.1	Branchial anomaly	Congenital	HP_0009795	Branchial fistula	True	True	True	True		True					100.0	90.57	82.76							True	True	True
CM_753.1	Branchial anomaly	Congenital	HP_0009796	Branchial cyst	True	True	True	True		True					100.0	83.33		True	True					True	True	True
CM_753.1	Branchial anomaly	Congenital	HP_0100272	Branchial sinus	True	True	True	True							100.0									True	True	True
CM_753.3	Webbing of neck	Congenital	HP_0000465	Webbed neck	False					True			True		100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_754.1	Oral cleft	Congenital	HP_0000175	Cleft palate	True	True	True	True							100.0			True	True			True		True	True	True
CM_754.1	Oral cleft	Congenital	HP_0000176	Submucous cleft hard palate	True	True	True	True							100.0			True	True			True		True	True	True
CM_754.1	Oral cleft	Congenital	HP_0000185	Cleft soft palate	True	True	True	True							100.0			True	True			True		True	True	True
CM_754.1	Oral cleft	Congenital	HP_0000202	Oral cleft	False	True	True	True							100.0			True	True					True	True	True
CM_754.1	Oral cleft	Congenital	HP_0009099	Median cleft palate	True	True	True	True							100.0			True	True			True		True	True	True
CM_754.1	Oral cleft	Congenital	HP_0010289	Cleft of alveolar ridge of maxilla	True	True	True	True							100.0			True	True					True	True	True
CM_754.1	Oral cleft	Congenital	HP_0011819	Submucous cleft soft palate	True	True	True	True							100.0			True	True			True		True	True	True
CM_754.1	Oral cleft	Congenital	HP_0100333	Unilateral cleft lip	True	True	True	True							100.0			True	True			True		True	True	True
CM_754.1	Oral cleft	Congenital	HP_0100334	Unilateral cleft palate	True	True	True	True							100.0			True	True			True		True	True	True
CM_754.1	Oral cleft	Congenital	HP_0100335	Non-midline cleft lip	True	True	True	True							100.0			True	True			True		True	True	True
CM_754.1	Oral cleft	Congenital	HP_0100336	Bilateral cleft lip	True	True	True	True							100.0			True	True			True		True	True	True
CM_754.1	Oral cleft	Congenital	HP_0100337	Bilateral cleft palate	True	True	True	True							100.0			True	True			True		True	True	True
CM_754.1	Oral cleft	Congenital	HP_0100338	Non-midline cleft palate	True	True	True	True							100.0			True	True			True		True	True	True
CM_754.1	Oral cleft	Congenital	HP_0410005	Cleft hard palate	True	True	True	True							100.0			True	True			True		True	True	True
CM_754.1	Oral cleft	Congenital	HP_0410031	Submucous cleft of soft and hard palate	True	True	True	True							100.0			True	True			True		True	True	True
CM_754.1	Oral cleft	Congenital	HP_0410033	Unilateral alveolar cleft of maxilla	True	True	True	True							100.0			True	True					True	True	True
CM_754.1	Oral cleft	Congenital	HP_0410034	Bilateral alveolar cleft of maxilla	True	True	True	True							100.0			True	True					True	True	True
CM_754.11	Cleft palate	Congenital	HP_0000175	Cleft palate	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0			True	True		True	True	True	True
CM_754.11	Cleft palate	Congenital	HP_0000176	Submucous cleft hard palate	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0			True	True		True	True	True	True
CM_754.11	Cleft palate	Congenital	HP_0000185	Cleft soft palate	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0			True	True		True	True	True	True
CM_754.11	Cleft palate	Congenital	HP_0009099	Median cleft palate	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0			True	True		True	True	True	True
CM_754.11	Cleft palate	Congenital	HP_0011819	Submucous cleft soft palate	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0			True	True		True	True	True	True
CM_754.11	Cleft palate	Congenital	HP_0100334	Unilateral cleft palate	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0			True	True		True	True	True	True
CM_754.11	Cleft palate	Congenital	HP_0100337	Bilateral cleft palate	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0			True	True		True	True	True	True
CM_754.11	Cleft palate	Congenital	HP_0100338	Non-midline cleft palate	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0			True	True		True	True	True	True
CM_754.11	Cleft palate	Congenital	HP_0410005	Cleft hard palate	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0			True	True		True	True	True	True
CM_754.11	Cleft palate	Congenital	HP_0410031	Submucous cleft of soft and hard palate	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0			True	True		True	True	True	True
CM_754.14	Cleft uvula [Bifid uvula]*	Congenital	HP_0000193	Bifid uvula	False							True	True	True	100.0		100.0				True			True	True	True
CM_754.31	Macrostomia	Congenital	HP_0000154	Wide mouth	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_754.32	Microstomia	Congenital	HP_0000160	Narrow mouth	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_754.52	Macroglossia	Congenital	HP_0000158	Macroglossia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True		True	True	True	True	True	True
CM_754.52	Macroglossia	Congenital	HP_0030284	Triangular tongue	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True		True	True	True	True	True	True
CM_754.52	Macroglossia	Congenital	HP_0100875	Hemimacroglossia	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True		True	True	True	True	True	True
CM_755.21	Dolichocephaly*	Congenital	HP_0000268	Dolichocephaly	False	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
CM_755.21	Dolichocephaly*	Congenital	HP_0030799	Scaphocephaly	True	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
CM_755.22	Plagiocephaly*	Congenital	HP_0001357	Plagiocephaly	False	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
CM_755.22	Plagiocephaly*	Congenital	HP_0011326	Anterior plagiocephaly	True	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
CM_755.22	Plagiocephaly*	Congenital	HP_0011327	Posterior plagiocephaly	True	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
CM_755.23	Craniosynostosis*	Congenital	HP_0001363	Craniosynostosis	False	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
CM_755.23	Craniosynostosis*	Congenital	HP_0004440	Coronal craniosynostosis	True	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
CM_755.23	Craniosynostosis*	Congenital	HP_0004442	Sagittal craniosynostosis	True	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
CM_755.23	Craniosynostosis*	Congenital	HP_0004443	Lambdoidal craniosynostosis	True	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
CM_755.23	Craniosynostosis*	Congenital	HP_0005472	Orbital craniosynostosis	True	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
CM_755.23	Craniosynostosis*	Congenital	HP_0011315	Unicoronal synostosis	True	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
CM_755.23	Craniosynostosis*	Congenital	HP_0011316	Left unicoronal synostosis	True	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
CM_755.23	Craniosynostosis*	Congenital	HP_0011317	Right unicoronal synostosis	True	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
CM_755.23	Craniosynostosis*	Congenital	HP_0011318	Bicoronal synostosis	True	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
CM_755.23	Craniosynostosis*	Congenital	HP_0011319	Bilambdoid synostosis	True	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
CM_755.23	Craniosynostosis*	Congenital	HP_0011320	Unilambdoid synostosis	True	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
CM_755.23	Craniosynostosis*	Congenital	HP_0011321	Left unilambdoid synostosis	True	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
CM_755.23	Craniosynostosis*	Congenital	HP_0011322	Right unilambdoid synostosis	True	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
CM_755.23	Craniosynostosis*	Congenital	HP_0011324	Multiple suture craniosynostosis	True	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
