hpo_code	hpo_label	hpo_simpleLabel	hpo_original	ICD9_code	ICD9_label	ICD9_simpleLabel	phecode1.2_codeList	phecodeX_codeList	phecodeXupdated_codeList
HP_0100790	Hernia	hernia	True	553	Other hernia of abdominal cavity without mention of obstruction or gangrene	other hernia of abdominal cavity without mention of obstruction or gangrene	['550']	['520', '520.1']	['GI_520.1']
HP_0000778	Thymic hypoplasia	thymic hypoplasia	False	759.2	Anomalies of other endocrine glands	anomalies of other endocrine glands	['759', '759.1']	['794']	['CM_772.1']
HP_0000786	Primary amenorrhea	primary amenorrhea	True	626.0	Absence of menstruation	absence of menstruation	['626', '626.1', '626.11']	['626', '626.1', '626.11']	['GU_626.111']
HP_0000787	Nephrolithiasis	nephrolithiasis	True	592.0	Calculus of kidney	calculus of kidney	['594', '594.1']	['585']	['GU_585']
HP_0000787	Kidney stones	kidney stones	False	592.0	Calculus of kidney	calculus of kidney	['594', '594.1']	['585']	['GU_585']
HP_0000787	Renal calculi	renal calculi	False	592.0	Calculus of kidney	calculus of kidney	['594', '594.1']	['585']	['GU_585']
HP_0000787	Renal stones	renal stones	False	592.0	Calculus of kidney	calculus of kidney	['594', '594.1']	['585']	['GU_585']
HP_0000791	Uric acid nephrolithiasis	uric acid nephrolithiasis	True	592.0	Calculus of kidney	calculus of kidney	['594', '594.1']	['585']	['GU_585']
HP_0000787	Nephrolithiasis	nephrolithiasis	True	594.9	Calculus of lower urinary tract, unspecified	calculus of lower urinary tract	['594', '594.2']	['585']	['GU_585']
HP_0000787	Kidney stones	kidney stones	False	594.9	Calculus of lower urinary tract, unspecified	calculus of lower urinary tract	['594', '594.2']	['585']	['GU_585']
HP_0000787	Renal calculi	renal calculi	False	594.9	Calculus of lower urinary tract, unspecified	calculus of lower urinary tract	['594', '594.2']	['585']	['GU_585']
HP_0000787	Renal stones	renal stones	False	594.9	Calculus of lower urinary tract, unspecified	calculus of lower urinary tract	['594', '594.2']	['585']	['GU_585']
HP_0000791	Uric acid nephrolithiasis	uric acid nephrolithiasis	True	594.9	Calculus of lower urinary tract, unspecified	calculus of lower urinary tract	['594', '594.2']	['585']	['GU_585']
HP_0000789	Infertility	infertility	True	606	Infertility, male	infertility male	['609']	['609']	['GU_609']
HP_0000789	Infertility	infertility	True	628	Infertility, female	infertility female	['626', '626.8']	['629']	['GU_629']
HP_0000790	Hematuria	hematuria	True	599.7	Hematuria	hematuria	['593']	['593']	['GU_593']
HP_0000790	Blood in urine	blood in urine	False	599.7	Hematuria	hematuria	['593']	['593']	['GU_593']
HP_0000790	Hematuria	hematuria	True	791.2	Hemoglobinuria	hemoglobinuria	['285.8']	['832', '832.4']	['SS_832.4']
HP_0000790	Blood in urine	blood in urine	False	791.2	Hemoglobinuria	hemoglobinuria	['285.8']	['832', '832.4']	['SS_832.4']
HP_0000793	Membranoproliferative glomerulonephritis	membranoproliferative glomerulonephritis	True	581.2	Nephrotic syndrome with lesion of membranoproliferative glomerulonephritis	nephrotic syndrome with lesion of membranoproliferative glomerulonephritis	['580', '580.1', '580.11']	['580', '580.3', '589']	['GU_580.5']
HP_0000793	Mesangiocapillary glomerulonephritis	mesangiocapillary glomerulonephritis	False	581.2	Nephrotic syndrome with lesion of membranoproliferative glomerulonephritis	nephrotic syndrome with lesion of membranoproliferative glomerulonephritis	['580', '580.1', '580.11']	['580', '580.3', '589']	['GU_580.5']
HP_0000793	Membranoproliferative glomerulonephritis	membranoproliferative glomerulonephritis	True	582.2	Chronic glomerulonephritis with lesion of membranoproliferative glomerulonephritis	chronic glomerulonephritis with lesion of membranoproliferative glomerulonephritis	['580', '580.1', '580.11']	['580', '580.2', '589']	['GU_580.2', 'GU_580.5']
HP_0000793	Mesangiocapillary glomerulonephritis	mesangiocapillary glomerulonephritis	False	582.2	Chronic glomerulonephritis with lesion of membranoproliferative glomerulonephritis	chronic glomerulonephritis with lesion of membranoproliferative glomerulonephritis	['580', '580.1', '580.11']	['580', '580.2', '589']	['GU_580.2', 'GU_580.5']
HP_0000793	Membranoproliferative glomerulonephritis	membranoproliferative glomerulonephritis	True	583.2	Nephritis and nephropathy, not specified as acute or chronic, with lesion of membranoproliferative glomerulonephritis	nephritis and nephropathy not specified as acute or chronic with lesion of membranoproliferative glomerulonephritis	['580', '580.1', '580.11']	['580', '580.4', '589']	['GU_580.5']
HP_0000793	Mesangiocapillary glomerulonephritis	mesangiocapillary glomerulonephritis	False	583.2	Nephritis and nephropathy, not specified as acute or chronic, with lesion of membranoproliferative glomerulonephritis	nephritis and nephropathy not specified as acute or chronic with lesion of membranoproliferative glomerulonephritis	['580', '580.1', '580.11']	['580', '580.4', '589']	['GU_580.5']
HP_0000798	Oligospermia	oligospermia	True	606.1	Oligospermia	oligospermia	['609', '609.1', '609.11']	['609', '609.2']	['GU_609.2']
HP_0000798	Low sperm count	low sperm count	False	606.1	Oligospermia	oligospermia	['609', '609.1', '609.11']	['609', '609.2']	['GU_609.2']
HP_0000802	Impotence	impotence	True	302.72	Psychosexual dysfunction with inhibited sexual excitement	psychosexual dysfunction with inhibited sexual excitement	['605']	['294']	['MB_294']
HP_0100639	Erectile dysfunction	erectile dysfunction	True	302.72	Psychosexual dysfunction with inhibited sexual excitement	psychosexual dysfunction with inhibited sexual excitement	['605']	['294']	['MB_294']
HP_0000802	Impotence	impotence	True	607.84	Impotence of organic origin	impotence of organic origin	['605']	['605', '605.1']	['GU_605']
HP_0100639	Erectile dysfunction	erectile dysfunction	True	607.84	Impotence of organic origin	impotence of organic origin	['605']	['605', '605.1']	['GU_605']
HP_0000805	Enuresis	enuresis	True	307.6	Enuresis	enuresis	['313']	['893', '893.7']	['GU_594.3']
HP_0000805	Enuresis	enuresis	True	788.30	Urinary incontinence, unspecified	urinary incontinence	['599', '599.4']	['594', '594.3']	['GU_594.3']
HP_0000813	Bicornuate uterus	bicornuate uterus	True	752.34	Bicornuate uterus	bicornuate uterus	['751', '751.1', '751.11']	['770', '770.3', '770.33']	['CM_760.133']
HP_0000813	Heart shaped uterus	heart shaped uterus	False	752.34	Bicornuate uterus	bicornuate uterus	['751', '751.1', '751.11']	['770', '770.3', '770.33']	['CM_760.133']
HP_0000819	Diabetes mellitus	diabetes mellitus	True	250	Diabetes mellitus	diabetes mellitus	['250']	['202']	['EM_202']
HP_0001952	Glucose intolerance	glucose intolerance	True	790.29	Other abnormal glucose	other abnormal glucose	['250.4', '250.42']	['204']	['EM_204']
HP_0000821	Hypothyroidism	hypothyroidism	True	244.9	Unspecified acquired hypothyroidism	acquired hypothyroidism	['244', '244.4']	['200', '200.1', '200.14']	['EM_200.12']
HP_0000821	Underactive thyroid	underactive thyroid	False	244.9	Unspecified acquired hypothyroidism	acquired hypothyroidism	['244', '244.4']	['200', '200.1', '200.14']	['EM_200.12']
HP_0000822	Hypertension	hypertension	True	401	Essential hypertension	essential hypertension	['401', '401.1']	['401', '401.1']	['CV_401.1']
HP_0000822	Arterial hypertension	arterial hypertension	False	401	Essential hypertension	essential hypertension	['401', '401.1']	['401', '401.1']	['CV_401.1']
HP_0000822	Systemic hypertension	systemic hypertension	False	401	Essential hypertension	essential hypertension	['401', '401.1']	['401', '401.1']	['CV_401.1']
HP_0032263	Increased blood pressure	increased blood pressure	True	401	Essential hypertension	essential hypertension	['401', '401.1']	['401', '401.1']	['CV_401.1']
HP_0000823	Delayed puberty	delayed puberty	True	259.0	Delay in sexual development and puberty, not elsewhere classified	delay in sexual development and puberty not elsewhere classified	['259.3']	['217', '217.1']	['EM_217.1']
HP_0001510	Growth deficiency	growth deficiency	False	783.43	Short stature	short stature	['264', '264.1']	['890', '890.3']	['SS_849.3']
HP_0004322	Short stature	short stature	True	783.43	Short stature	short stature	['264', '264.1']	['890', '890.3']	['SS_849.3']
HP_0001510	Growth failure	growth failure	False	783.41	Failure to thrive	failure to thrive	['264', '264.2']	['890', '890.1']	['EM_230.7', 'SS_849.1']
HP_0001510	Growth failure	growth failure	False	783.7	Adult failure to thrive	adult failure to thrive	['260', '260.3']	['230', '230.7']	['EM_230.7']
HP_0001510	Growth retardation	growth retardation	False	783.42	Delayed milestones	delayed milestones	['264', '264.3']	['891', '891.4']	['MB_302.4']
HP_0000824	Growth hormone deficiency	growth hormone deficiency	False	253.3	Pituitary dwarfism	pituitary dwarfism	['253', '253.5']	['209', '209.2', '209.22']	['EM_209.2', 'SS_849.3']
HP_0000824	Somatotropin deficiency	somatotropin deficiency	False	253.3	Pituitary dwarfism	pituitary dwarfism	['253', '253.5']	['209', '209.2', '209.22']	['EM_209.2', 'SS_849.3']
HP_0000839	Pituitary dwarfism	pituitary dwarfism	True	253.3	Pituitary dwarfism	pituitary dwarfism	['253', '253.5']	['209', '209.2', '209.22']	['EM_209.2', 'SS_849.3']
HP_0001943	Hypoglycemia	hypoglycemia	True	250.8	Diabetes with other specified manifestations	diabetes with other specified manifestations	['250']	['202']	['EM_202']
HP_0001943	Hypoglycaemia	hypoglycaemia	False	250.8	Diabetes with other specified manifestations	diabetes with other specified manifestations	['250']	['202']	['EM_202']
HP_0001943	Low blood sugar	low blood sugar	False	250.8	Diabetes with other specified manifestations	diabetes with other specified manifestations	['250']	['202']	['EM_202']
HP_0001943	Hypoglycemia	hypoglycemia	True	251.0	Hypoglycemic coma	hypoglycemic coma	['251.1']	['205', '205.1']	['EM_204.31']
HP_0001943	Hypoglycaemia	hypoglycaemia	False	251.0	Hypoglycemic coma	hypoglycemic coma	['251.1']	['205', '205.1']	['EM_204.31']
HP_0001943	Low blood sugar	low blood sugar	False	251.0	Hypoglycemic coma	hypoglycemic coma	['251.1']	['205', '205.1']	['EM_204.31']
HP_0001943	Hypoglycemia	hypoglycemia	True	251.1	Other specified hypoglycemia	other specified hypoglycemia	['251.1']	['205']	['EM_204.3']
HP_0001943	Hypoglycaemia	hypoglycaemia	False	251.1	Other specified hypoglycemia	other specified hypoglycemia	['251.1']	['205']	['EM_204.3']
HP_0001943	Low blood sugar	low blood sugar	False	251.1	Other specified hypoglycemia	other specified hypoglycemia	['251.1']	['205']	['EM_204.3']
HP_0001943	Hypoglycemia	hypoglycemia	True	251.2	Hypoglycemia, unspecified	hypoglycemia	['251.1']	['205']	['EM_204.3']
HP_0001943	Hypoglycaemia	hypoglycaemia	False	251.2	Hypoglycemia, unspecified	hypoglycemia	['251.1']	['205']	['EM_204.3']
HP_0001943	Low blood sugar	low blood sugar	False	251.2	Hypoglycemia, unspecified	hypoglycemia	['251.1']	['205']	['EM_204.3']
HP_0001943	Hypoglycemia	hypoglycemia	True	270.3	Disturbances of branched-chain amino-acid metabolism	disturbances of branched-chain amino-acid metabolism	['270', '270.1']	['240', '240.2']	['GE_962.2']
HP_0001943	Hypoglycaemia	hypoglycaemia	False	270.3	Disturbances of branched-chain amino-acid metabolism	disturbances of branched-chain amino-acid metabolism	['270', '270.1']	['240', '240.2']	['GE_962.2']
HP_0001943	Low blood sugar	low blood sugar	False	270.3	Disturbances of branched-chain amino-acid metabolism	disturbances of branched-chain amino-acid metabolism	['270', '270.1']	['240', '240.2']	['GE_962.2']
HP_0001943	Hypoglycemia	hypoglycemia	True	775.6	Neonatal hypoglycemia	neonatal hypoglycemia	['656', '656.3']	['861', '861.2']	['EM_204.3', 'NB_861.2']
HP_0001943	Hypoglycaemia	hypoglycaemia	False	775.6	Neonatal hypoglycemia	neonatal hypoglycemia	['656', '656.3']	['861', '861.2']	['EM_204.3', 'NB_861.2']
HP_0001943	Low blood sugar	low blood sugar	False	775.6	Neonatal hypoglycemia	neonatal hypoglycemia	['656', '656.3']	['861', '861.2']	['EM_204.3', 'NB_861.2']
HP_0001943	Hypoglycemia	hypoglycemia	True	962.3	Poisoning by insulins and antidiabetic agents	poisoning by insulins and antidiabetic agents	['962', '962.2']	['R950']	
HP_0001943	Hypoglycaemia	hypoglycaemia	False	962.3	Poisoning by insulins and antidiabetic agents	poisoning by insulins and antidiabetic agents	['962', '962.2']	['R950']	
HP_0001943	Low blood sugar	low blood sugar	False	962.3	Poisoning by insulins and antidiabetic agents	poisoning by insulins and antidiabetic agents	['962', '962.2']	['R950']	
HP_0000826	Precocious puberty	precocious puberty	True	259.1	Precocious sexual development and puberty, not elsewhere classified	precocious sexual development and puberty not elsewhere classified	['259.4']	['217', '217.2']	['EM_217.2']
HP_0000826	Early puberty	early puberty	False	259.1	Precocious sexual development and puberty, not elsewhere classified	precocious sexual development and puberty not elsewhere classified	['259.4']	['217', '217.2']	['EM_217.2']
HP_0000829	Hypoparathyroidism	hypoparathyroidism	True	252.1	Hypoparathyroidism	hypoparathyroidism	['252', '252.2']	['208', '208.1']	['EM_208.1']
HP_0040075	Hypopituitarism	hypopituitarism	True	253.2	Panhypopituitarism	panhypopituitarism	['253', '253.2']	['209', '209.2', '209.22']	['EM_209.2']
HP_0000871	Panhypopituitarism	panhypopituitarism	True	253.2	Panhypopituitarism	panhypopituitarism	['253', '253.2']	['209', '209.2', '209.22']	['EM_209.2']
HP_0040075	Hypopituitarism	hypopituitarism	True	253.7	Iatrogenic pituitary disorders	iatrogenic pituitary disorders	['258']	['209']	['EM_209']
HP_0000871	Panhypopituitarism	panhypopituitarism	True	253.7	Iatrogenic pituitary disorders	iatrogenic pituitary disorders	['258']	['209']	['EM_209']
HP_0000831	Insulin-resistant diabetes	insulin-resistant diabetes	False	250.00	Diabetes mellitus without mention of complication, type II or unspecified type, not stated as uncontrolled	diabetes mellitus without mention of complication type ii ortype not stated as uncontrolled	['250', '250.2']	['202', '202.2']	['EM_202.2']
HP_0000831	Insulin-resistant diabetes	insulin-resistant diabetes	False	250.02	Diabetes mellitus without mention of complication, type II or unspecified type, uncontrolled	diabetes mellitus without mention of complication type ii ortype uncontrolled	['250', '250.2']	['202', '202.2']	['EM_202.2']
HP_0000836	Hyperthyroidism	hyperthyroidism	True	242.90	Thyrotoxicosis without mention of goiter or other cause, and without mention of thyrotoxic crisis or storm	thyrotoxicosis without mention of goiter or other cause and without mention of thyrotoxic crisis or storm	['242']	['200', '200.3']	['EM_200.3']
HP_0000836	Overactive thyroid	overactive thyroid	False	242.90	Thyrotoxicosis without mention of goiter or other cause, and without mention of thyrotoxic crisis or storm	thyrotoxicosis without mention of goiter or other cause and without mention of thyrotoxic crisis or storm	['242']	['200', '200.3']	['EM_200.3']
HP_0010514	Hyperpituitarism	hyperpituitarism	True	253.1	Other and unspecified anterior pituitary hyperfunction	other andanterior pituitary hyperfunction	['253', '253.1']	['209', '209.1']	['EM_209.1']
HP_0000870	Hyperprolactinaemia	hyperprolactinaemia	False	253.1	Other and unspecified anterior pituitary hyperfunction	other andanterior pituitary hyperfunction	['253', '253.1']	['209', '209.1']	['EM_209.1']
HP_0000870	Hyperprolactinemia	hyperprolactinemia	False	253.1	Other and unspecified anterior pituitary hyperfunction	other andanterior pituitary hyperfunction	['253', '253.1']	['209', '209.1']	['EM_209.1']
HP_0000843	Hyperparathyroidism	hyperparathyroidism	True	252.0	Hyperparathyroidism	hyperparathyroidism	['252', '252.1']	['208', '208.2']	['EM_208.2']
HP_0000845	Growth hormone excess	growth hormone excess	False	253.0	Acromegaly and gigantism	acromegaly and gigantism	['253', '253.1', '253.11']	['209', '209.1', '209.11']	['EM_209.11']
HP_0000846	Adrenal insufficiency	adrenal insufficiency	True	255.4	Corticoadrenal insufficiency	corticoadrenal insufficiency	['255', '255.2']	['211', '211.2']	['EM_211.2']
HP_0000846	Hypoadrenalism	hypoadrenalism	False	255.4	Corticoadrenal insufficiency	corticoadrenal insufficiency	['255', '255.2']	['211', '211.2']	['EM_211.2']
HP_0000851	Congenital hypothyroidism	congenital hypothyroidism	True	243	Congenital hypothyroidism	congenital hypothyroidism	['244', '244.5']	['200', '200.1', '200.11']	['EM_200.1', 'CM_772.2']
HP_0000852	Pseudohypoparathyroidism	pseudohypoparathyroidism	True	275.49	Other disorders of calcium metabolism	other disorders of calcium metabolism	['275', '275.5']	['247', '247.5']	['EM_247.5']
HP_0000853	Goiter	goiter	True	240.9	Goiter, unspecified	goiter	['240']	['200', '200.2']	['EM_200.2']
HP_0000853	Goitre	goiter	False	240.9	Goiter, unspecified	goiter	['240']	['200', '200.2']	['EM_200.2']
HP_0000854	Thyroid adenoma	thyroid adenoma	True	226	Benign neoplasm of thyroid glands	benign neoplasm of thyroid glands	['226']	['149', '149.1']	['CA_149.1']
HP_0000859	Hyperaldosteronism	hyperaldosteronism	True	255.1	Hyperaldosteronism	hyperaldosteronism	['255', '255.1', '255.12']	['211', '211.1']	['EM_211.1']
HP_0000859	Mineralocorticoid excess	mineralocorticoid excess	False	255.1	Hyperaldosteronism	hyperaldosteronism	['255', '255.1', '255.12']	['211', '211.1']	['EM_211.1']
HP_0000863	Central diabetes insipidus	central diabetes insipidus	True	253.5	Diabetes insipidus	diabetes insipidus	['253', '253.3']	['209', '209.2', '209.21']	['EM_209.4']
HP_0000863	Neurohypophyseal diabetes insipidus	neurohypophyseal diabetes insipidus	False	253.5	Diabetes insipidus	diabetes insipidus	['253', '253.3']	['209', '209.2', '209.21']	['EM_209.4']
HP_0000873	Diabetes insipidus	diabetes insipidus	True	253.5	Diabetes insipidus	diabetes insipidus	['253', '253.3']	['209', '209.2', '209.21']	['EM_209.4']
HP_0000873	Diabetes insipidus	diabetes insipidus	True	588.1	Nephrogenic diabetes insipidus	nephrogenic diabetes insipidus	['588']	['209', '209.2', '209.21', '588', '588.1', '588.12']	['EM_209.4', 'GU_588.12']
HP_0000867	Secondary hyperparathyroidism	secondary hyperparathyroidism	True	252.02	Secondary hyperparathyroidism, non-renal	secondary hyperparathyroidism non-renal	['252', '252.1']	['208', '208.2', '208.22']	['EM_208.22']
HP_0000867	Secondary hyperparathyroidism	secondary hyperparathyroidism	True	588.81	Secondary hyperparathyroidism (of renal origin)	secondary hyperparathyroidism of renal origin	['588', '588.2']	['208', '208.2', '208.22', '588', '588.1']	['EM_208.22', 'GU_588.1']
HP_0000869	Secondary amenorrhea	secondary amenorrhea	True	626.0	Absence of menstruation	absence of menstruation	['626', '626.1', '626.11']	['626', '626.1', '626.11']	['GU_626.111']
HP_0000872	Hashimoto thyroiditis	hashimoto thyroiditis	True	245.2	Chronic lymphocytic thyroiditis	chronic lymphocytic thyroiditis	['245', '245.2', '245.21']	['200', '200.4', '200.41']	['BI_181', 'EM_200.411']
HP_0000872	Chronic lymphocytic thyroiditis	chronic lymphocytic thyroiditis	False	245.2	Chronic lymphocytic thyroiditis	chronic lymphocytic thyroiditis	['245', '245.2', '245.21']	['200', '200.4', '200.41']	['BI_181', 'EM_200.411']
HP_0002960	Autoimmunity	autoimmunity	True	279.4	Autoimmune disease, not elsewhere classified	autoimmune disease not elsewhere classified	['279', '279.2']	['181']	['BI_181']
HP_0002960	Autoimmune disease	autoimmune disease	False	279.4	Autoimmune disease, not elsewhere classified	autoimmune disease not elsewhere classified	['279', '279.2']	['181']	['BI_181']
HP_0002960	Autoimmune disorder	autoimmune disorder	False	279.4	Autoimmune disease, not elsewhere classified	autoimmune disease not elsewhere classified	['279', '279.2']	['181']	['BI_181']
HP_0100646	Thyroiditis	thyroiditis	True	245	Thyroiditis	thyroiditis	['245']	['200', '200.4']	['EM_200.4']
HP_0000876	Oligomenorrhea	oligomenorrhea	True	626.1	Scanty or infrequent menstruation	scanty or infrequent menstruation	['626', '626.1', '626.11']	['626', '626.1', '626.11']	['GU_626.11']
HP_0000891	Cervical ribs	cervical ribs	True	756.2	Cervical rib	cervical rib	['754']	['787', '787.5', '787.51']	['CM_768.21']
HP_0005815	Supernumerary ribs	supernumerary ribs	True	756.2	Cervical rib	cervical rib	['754']	['787', '787.5', '787.51']	['CM_768.21']
HP_0100777	Exostoses	exostoses	True	726.91	Exostosis of unspecified site	exostosis ofsite	['726', '726.4']	['724', '724.5']	['MS_724.5']
HP_0000912	High scapula	high scapula	False	755.52	Congenital elevation of scapula	congenital elevation of scapula	['755', '755.4']	['785']	['CM_770']
HP_0000912	Sprengel deformity	sprengel deformity	False	755.52	Congenital elevation of scapula	congenital elevation of scapula	['755', '755.4']	['785']	['CM_770']
HP_0000926	Platyspondyly	platyspondyly	True	756.1	Anomalies of spine, congenital	anomalies of spine congenital	['754']	['787']	['CM_769']
HP_0000938	Osteopenia	osteopenia	True	733.90	Disorder of bone and cartilage, unspecified	disorder of bone and cartilage	['743', '743.9']	['727']	['MS_727']
HP_0000938	Osteopaenia	osteopaenia	False	733.90	Disorder of bone and cartilage, unspecified	disorder of bone and cartilage	['743', '743.9']	['727']	['MS_727']
HP_0000939	Osteoporosis	osteoporosis	True	733.0	Osteoporosis	osteoporosis	['743', '743.1']	['726', '726.1']	['MS_726.1']
HP_0000943	Dysostosis multiplex	dysostosis multiplex	True	330.1	Cerebral lipidoses	cerebral lipidoses	['331']	['242', '242.1']	['GE_963.1']
HP_0003016	Metaphyseal widening	metaphyseal widening	True	759.89	Other specified congenital anomalies	other specified congenital anomalies	['759']	['796']	['CM_778']
HP_0000952	Jaundice	jaundice	True	782.4	Jaundice, unspecified, not of newborn	jaundicenot of newborn	['573.5']	['814']	['SS_814']
HP_0000952	Yellow skin	yellow skin	False	782.4	Jaundice, unspecified, not of newborn	jaundicenot of newborn	['573.5']	['814']	['SS_814']
HP_0001396	Cholestasis	cholestasis	True	576.2	Obstruction of bile duct	obstruction of bile duct	['575', '575.2']	['552', '552.2']	['GI_552.2']
HP_0000953	Skin hyperpigmentation	skin hyperpigmentation	False	709.0	Dyschromia	dyschromia	['694']	['674']	['DE_674']
HP_0001010	Hypopigmentation	hypopigmentation	False	709.0	Dyschromia	dyschromia	['694']	['674']	['DE_674']
HP_0000954	Single transverse palmar crease	single transverse palmar crease	True	757.2	Dermatoglyphic anomalies	dermatoglyphic anomalies	['691']	['790']	['CM_771.1']
HP_0000954	Simian crease	simian crease	False	757.2	Dermatoglyphic anomalies	dermatoglyphic anomalies	['691']	['790']	['CM_771.1']
HP_0000954	Simian line	simian line	False	757.2	Dermatoglyphic anomalies	dermatoglyphic anomalies	['691']	['790']	['CM_771.1']
HP_0000954	Single palmar crease	single palmar crease	False	757.2	Dermatoglyphic anomalies	dermatoglyphic anomalies	['691']	['790']	['CM_771.1']
HP_0000956	Acanthosis nigricans	acanthosis nigricans	True	701.2	Acquired acanthosis nigricans	acquired acanthosis nigricans	['701', '701.6']	['674', '674.2', '674.23']	['DE_680.5']
HP_0000957	Cafe-au-lait spot	cafe-au-lait spot	True	709.09	Other dyschromia	other dyschromia	['694', '694.2']	['674']	['DE_674']
HP_0000957	Cafe au lait spots	cafe au lait spots	False	709.09	Other dyschromia	other dyschromia	['694', '694.2']	['674']	['DE_674']
HP_0001480	Freckling	freckling	True	709.09	Other dyschromia	other dyschromia	['694', '694.2']	['674']	['DE_674']
HP_0000958	Dry skin	dry skin	True	264.0	Vitamin A deficiency with conjunctival xerosis	vitamin a deficiency with conjunctival xerosis	['261', '261.1']	['232', '232.1']	['EM_232.1']
HP_0000958	Xerosis	xerosis	False	264.0	Vitamin A deficiency with conjunctival xerosis	vitamin a deficiency with conjunctival xerosis	['261', '261.1']	['232', '232.1']	['EM_232.1']
HP_0000958	Dry skin	dry skin	True	264.3	Vitamin A deficiency with corneal ulceration and xerosis	vitamin a deficiency with corneal ulceration and xerosis	['261', '261.1']	['232', '232.1', '367', '367.2', '367.21']	['EM_232.1', 'SO_367.21']
HP_0000958	Xerosis	xerosis	False	264.3	Vitamin A deficiency with corneal ulceration and xerosis	vitamin a deficiency with corneal ulceration and xerosis	['261', '261.1']	['232', '232.1', '367', '367.2', '367.21']	['EM_232.1', 'SO_367.21']
HP_0000958	Dry skin	dry skin	True	372.53	Conjunctival xerosis	conjunctival xerosis	['372']	['366', '366.2']	['SO_366.2']
HP_0000958	Xerosis	xerosis	False	372.53	Conjunctival xerosis	conjunctival xerosis	['372']	['366', '366.2']	['SO_366.2']
HP_0000958	Dry skin	dry skin	True	706.8	Other specified diseases of sebaceous glands	other specified diseases of sebaceous glands	['706', '706.8']	['682']	['DE_682']
HP_0000958	Xerosis	xerosis	False	706.8	Other specified diseases of sebaceous glands	other specified diseases of sebaceous glands	['706', '706.8']	['682']	['DE_682']
HP_0000961	Cyanosis	cyanosis	True	782.5	Cyanosis	cyanosis	['513', '513.3']	['498', '498.2']	['RE_498.2']
HP_0034033	Peripheral cyanosis	peripheral cyanosis	True	782.5	Cyanosis	cyanosis	['513', '513.3']	['498', '498.2']	['RE_498.2']
HP_0000964	Eczema	eczema	True	692	Contact dermatitis and other eczema	contact dermatitis and other eczema	['939']	['668', '668.3']	['DE_668.3']
HP_0000966	Hypohidrosis	hypohidrosis	True	705.0	Anhidrosis	anhidrosis	['705']	['685', '685.5']	['DE_685.5']
HP_0000966	Oligohidrosis	oligohidrosis	False	705.0	Anhidrosis	anhidrosis	['705']	['685', '685.5']	['DE_685.5']
HP_0000970	Anhidrosis	anhidrosis	True	705.0	Anhidrosis	anhidrosis	['705']	['685', '685.5']	['DE_685.5']
HP_0000970	Anhydrosis	anhydrosis	False	705.0	Anhidrosis	anhidrosis	['705']	['685', '685.5']	['DE_685.5']
HP_0000967	Petechiae	petechiae	True	782.7	Spontaneous ecchymoses	spontaneous ecchymoses	['287.1']	['168', '168.1', '168.19']	['BI_168.3']
HP_0031365	Macular purpura	macular purpura	True	287	Purpura and other hemorrhagic conditions	purpura and other hemorrhagic conditions	['287']	['168', '168.1']	['BI_168.1']
HP_0000979	Purpura	purpura	True	287	Purpura and other hemorrhagic conditions	purpura and other hemorrhagic conditions	['287']	['168', '168.1']	['BI_168.1']
HP_0000968	Ectodermal dysplasia	ectodermal dysplasia	True	757.31	Congenital ectodermal dysplasia	congenital ectodermal dysplasia	['691']	['790', '790.2']	['CM_771.1', 'GE_977.5']
HP_0007556	Plantar hyperkeratosis	plantar hyperkeratosis	True	701.1	Keratoderma, acquired	keratoderma acquired	['701', '701.1']	['680', '680.2']	['DE_680.2']
HP_0000982	Palmoplantar keratoderma	palmoplantar keratoderma	True	701.1	Keratoderma, acquired	keratoderma acquired	['701', '701.1']	['680', '680.2']	['DE_680.2']
HP_0000973	Cutis laxa	cutis laxa	True	701.8	Other specified hypertrophic and atrophic conditions of skin	other specified hypertrophic and atrophic conditions of skin	['701']	['678']	['DE_678']
HP_0000973	Chalazoderma	chalazoderma	False	701.8	Other specified hypertrophic and atrophic conditions of skin	other specified hypertrophic and atrophic conditions of skin	['701']	['678']	['DE_678']
HP_0000973	Dermatochalasia	dermatochalasia	False	701.8	Other specified hypertrophic and atrophic conditions of skin	other specified hypertrophic and atrophic conditions of skin	['701']	['678']	['DE_678']
HP_0000973	Dermatomegaly	dermatomegaly	False	701.8	Other specified hypertrophic and atrophic conditions of skin	other specified hypertrophic and atrophic conditions of skin	['701']	['678']	['DE_678']
HP_0000973	Elastolysis	elastolysis	False	701.8	Other specified hypertrophic and atrophic conditions of skin	other specified hypertrophic and atrophic conditions of skin	['701']	['678']	['DE_678']
HP_0000973	Generalised elastolysis	generalized elastolysis	False	701.8	Other specified hypertrophic and atrophic conditions of skin	other specified hypertrophic and atrophic conditions of skin	['701']	['678']	['DE_678']
HP_0000973	Generalized elastolysis	generalized elastolysis	False	701.8	Other specified hypertrophic and atrophic conditions of skin	other specified hypertrophic and atrophic conditions of skin	['701']	['678']	['DE_678']
HP_0000973	Cutis laxa	cutis laxa	True	756.83	Ehlers-Danlos syndrome	ehlers-danlos syndrome	['756', '756.3']	['730', '730.2']	['MS_712.51', 'GE_978.22']
HP_0000973	Chalazoderma	chalazoderma	False	756.83	Ehlers-Danlos syndrome	ehlers-danlos syndrome	['756', '756.3']	['730', '730.2']	['MS_712.51', 'GE_978.22']
